gene_name	NES_Doro_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_act	method_1	NES_Doro_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_all	method_2	NES_Doro_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_3	NES_Doro_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_4	NES_Doro_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_act	method_5	NES_Doro_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_all	method_6	NES_Doro_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_7	NES_Doro_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_8	NES_Doro_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_act	method_9	NES_Doro_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_all	method_10	NES_Doro_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_11	NES_Doro_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_12	NES_Doro_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_act	method_13	NES_Doro_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_all	method_14	NES_Doro_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_15	NES_Doro_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_16	NES_DoroSign_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_act	method_17	NES_DoroSign_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_all	method_18	NES_DoroSign_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_19	NES_DoroSign_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_20	NES_DoroSign_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_act	method_21	NES_DoroSign_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_all	method_22	NES_DoroSign_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_23	NES_DoroSign_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_24	NES_DoroSign_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_act	method_25	NES_DoroSign_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_all	method_26	NES_DoroSign_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_27	NES_DoroSign_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_28	NES_DoroSign_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_act	method_29	NES_DoroSign_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_all	method_30	NES_DoroSign_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_31	NES_DoroSign_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_32	NES_Coll_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_act	method_33	NES_Coll_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_all	method_34	NES_Coll_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_35	NES_Coll_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_36	NES_Coll_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_act	method_37	NES_Coll_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_all	method_38	NES_Coll_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_39	NES_Coll_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_40	NES_Coll_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_act	method_41	NES_Coll_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_all	method_42	NES_Coll_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_43	NES_Coll_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_44	NES_Coll_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_act	method_45	NES_Coll_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_all	method_46	NES_Coll_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_47	NES_Coll_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_48	NES_CollSign_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_act	method_49	NES_CollSign_weight=TRUE_prot=TRUE_phosphoscore_corr_phospho_all	method_50	NES_CollSign_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_51	NES_CollSign_weight=TRUE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_52	NES_CollSign_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_act	method_53	NES_CollSign_weight=TRUE_prot=FALSE_phosphoscore_corr_phospho_all	method_54	NES_CollSign_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_55	NES_CollSign_weight=TRUE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_56	NES_CollSign_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_act	method_57	NES_CollSign_weight=FALSE_prot=TRUE_phosphoscore_corr_phospho_all	method_58	NES_CollSign_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_act	method_59	NES_CollSign_weight=FALSE_prot=TRUE_phosphoscore_no_corr_phospho_all	method_60	NES_CollSign_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_act	method_61	NES_CollSign_weight=FALSE_prot=FALSE_phosphoscore_corr_phospho_all	method_62	NES_CollSign_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_act	method_63	NES_CollSign_weight=FALSE_prot=FALSE_phosphoscore_no_corr_phospho_all	method_64
USP16	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA	NA	NA	NA	NA	1.87709999084473	PhosphoScore	NA	NA
ATF7	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore	NA	NA	NA	NA	NA	NA	1.43946329752604	PhosphoScore
TRIM28	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore	NA	NA	NA	NA	NA	NA	1.1972541809082	PhosphoScore
FOXO4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.9903606609013	VIPER	18.9903606609013	VIPER	18.9903606609013	VIPER	18.9903606609013	VIPER	18.9903606609013	VIPER	18.9903606609013	VIPER	18.9903606609013	VIPER	18.9903606609013	VIPER	4.747590165225325	VIPER	4.747590165225325	VIPER	4.747590165225325	VIPER	4.747590165225325	VIPER	4.747590165225325	VIPER	4.747590165225325	VIPER	4.747590165225325	VIPER	4.747590165225325	VIPER	6.3399277722795935	VIPER	6.3399277722795935	VIPER	6.3399277722795935	VIPER	6.3399277722795935	VIPER	6.3399277722795935	VIPER	6.3399277722795935	VIPER	6.3399277722795935	VIPER	6.3399277722795935	VIPER	3.118475749991129	VIPER	3.118475749991129	VIPER	3.118475749991129	VIPER	3.118475749991129	VIPER	3.118475749991129	VIPER	3.118475749991129	VIPER	3.118475749991129	VIPER	3.118475749991129	VIPER	6.987690982084302	VIPER	6.987690982084302	VIPER	6.987690982084302	VIPER	6.987690982084302	VIPER	6.987690982084302	VIPER	6.987690982084302	VIPER	6.987690982084302	VIPER	6.987690982084302	VIPER	3.118475749991129	VIPER	3.118475749991129	VIPER	3.118475749991129	VIPER	3.118475749991129	VIPER	3.118475749991129	VIPER	3.118475749991129	VIPER	3.118475749991129	VIPER	3.118475749991129	VIPER
NFIA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.361073825605985	VIPER	-5.361073825605985	VIPER	-5.361073825605985	VIPER	-5.361073825605985	VIPER	-5.361073825605985	VIPER	-5.361073825605985	VIPER	-5.361073825605985	VIPER	-5.361073825605985	VIPER	-2.9875895056754023	VIPER	-2.9875895056754023	VIPER	-2.9875895056754023	VIPER	-2.9875895056754023	VIPER	-2.9875895056754023	VIPER	-2.9875895056754023	VIPER	-2.9875895056754023	VIPER	-2.9875895056754023	VIPER	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
POU2F1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.882105953623472	VIPER	3.882105953623472	VIPER	3.882105953623472	VIPER	3.882105953623472	VIPER	3.882105953623472	VIPER	3.882105953623472	VIPER	3.882105953623472	VIPER	3.882105953623472	VIPER	2.644368715423128	VIPER	2.644368715423128	VIPER	2.644368715423128	VIPER	2.644368715423128	VIPER	2.644368715423128	VIPER	2.644368715423128	VIPER	2.644368715423128	VIPER	2.644368715423128	VIPER	6.602315036154754	VIPER	6.602315036154754	VIPER	6.602315036154754	VIPER	6.602315036154754	VIPER	6.602315036154754	VIPER	6.602315036154754	VIPER	6.602315036154754	VIPER	6.602315036154754	VIPER	3.1660342802738644	VIPER	3.1660342802738644	VIPER	3.1660342802738644	VIPER	3.1660342802738644	VIPER	3.1660342802738644	VIPER	3.1660342802738644	VIPER	3.1660342802738644	VIPER	3.1660342802738644	VIPER	7.276886882014086	VIPER	7.276886882014086	VIPER	7.276886882014086	VIPER	7.276886882014086	VIPER	7.276886882014086	VIPER	7.276886882014086	VIPER	7.276886882014086	VIPER	7.276886882014086	VIPER	3.1660342802738644	VIPER	3.1660342802738644	VIPER	3.1660342802738644	VIPER	3.1660342802738644	VIPER	3.1660342802738644	VIPER	3.1660342802738644	VIPER	3.1660342802738644	VIPER	3.1660342802738644	VIPER
SP3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.2229240999138257	VIPER	-0.2229240999138257	VIPER	-0.2229240999138257	VIPER	-0.2229240999138257	VIPER	NA	NA	NA	NA	NA	NA	NA	NA	-0.1598508189265104	VIPER	-0.1598508189265104	VIPER	-0.1598508189265104	VIPER	-0.1598508189265104	VIPER	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TP53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.780700079100857	VIPER	4.780700079100857	VIPER	4.780700079100857	VIPER	4.780700079100857	VIPER	4.780700079100857	VIPER	4.780700079100857	VIPER	4.780700079100857	VIPER	4.780700079100857	VIPER	2.861510433325982	VIPER	2.861510433325982	VIPER	2.861510433325982	VIPER	2.861510433325982	VIPER	2.861510433325982	VIPER	2.861510433325982	VIPER	2.861510433325982	VIPER	2.861510433325982	VIPER	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
VDR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.919158065394632	VIPER	1.919158065394632	VIPER	1.919158065394632	VIPER	1.919158065394632	VIPER	1.919158065394632	VIPER	1.919158065394632	VIPER	1.919158065394632	VIPER	1.919158065394632	VIPER	2.012953151982113	VIPER	2.012953151982113	VIPER	2.012953151982113	VIPER	2.012953151982113	VIPER	2.012953151982113	VIPER	2.012953151982113	VIPER	2.012953151982113	VIPER	2.012953151982113	VIPER	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ATF3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4937769217401407	VIPER	2.4937769217401407	VIPER	2.4937769217401407	VIPER	2.4937769217401407	VIPER	2.4937769217401407	VIPER	2.4937769217401407	VIPER	2.4937769217401407	VIPER	2.4937769217401407	VIPER	2.184545959190366	VIPER	2.184545959190366	VIPER	2.184545959190366	VIPER	2.184545959190366	VIPER	2.184545959190366	VIPER	2.184545959190366	VIPER	2.184545959190366	VIPER	2.184545959190366	VIPER	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BMAL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.433851745067734	VIPER	18.433851745067734	VIPER	18.433851745067734	VIPER	18.433851745067734	VIPER	18.433851745067734	VIPER	18.433851745067734	VIPER	18.433851745067734	VIPER	18.433851745067734	VIPER	4.6084629362669345	VIPER	4.6084629362669345	VIPER	4.6084629362669345	VIPER	4.6084629362669345	VIPER	4.6084629362669345	VIPER	4.6084629362669345	VIPER	4.6084629362669345	VIPER	4.6084629362669345	VIPER	17.45242377831681	VIPER	17.45242377831681	VIPER	17.45242377831681	VIPER	17.45242377831681	VIPER	17.45242377831681	VIPER	17.45242377831681	VIPER	17.45242377831681	VIPER	17.45242377831681	VIPER	4.363105944579202	VIPER	4.363105944579202	VIPER	4.363105944579202	VIPER	4.363105944579202	VIPER	4.363105944579202	VIPER	4.363105944579202	VIPER	4.363105944579202	VIPER	4.363105944579202	VIPER
DDIT3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.474101017715297	VIPER	5.474101017715297	VIPER	5.474101017715297	VIPER	5.474101017715297	VIPER	5.474101017715297	VIPER	5.474101017715297	VIPER	5.474101017715297	VIPER	5.474101017715297	VIPER	2.951522340899116	VIPER	2.951522340899116	VIPER	2.951522340899116	VIPER	2.951522340899116	VIPER	2.951522340899116	VIPER	2.951522340899116	VIPER	2.951522340899116	VIPER	2.951522340899116	VIPER	6.0334009614046344	VIPER	6.0334009614046344	VIPER	6.0334009614046344	VIPER	6.0334009614046344	VIPER	6.0334009614046344	VIPER	6.0334009614046344	VIPER	6.0334009614046344	VIPER	6.0334009614046344	VIPER	2.951522340899115	VIPER	2.951522340899115	VIPER	2.951522340899115	VIPER	2.951522340899115	VIPER	2.951522340899115	VIPER	2.951522340899115	VIPER	2.951522340899115	VIPER	2.951522340899115	VIPER
EGR3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.441171725906928	VIPER	10.441171725906928	VIPER	10.441171725906928	VIPER	10.441171725906928	VIPER	10.441171725906928	VIPER	10.441171725906928	VIPER	10.441171725906928	VIPER	10.441171725906928	VIPER	3.7502597980400942	VIPER	3.7502597980400942	VIPER	3.7502597980400942	VIPER	3.7502597980400942	VIPER	3.7502597980400942	VIPER	3.7502597980400942	VIPER	3.7502597980400942	VIPER	3.7502597980400942	VIPER	8.569010523360875	VIPER	8.569010523360875	VIPER	8.569010523360875	VIPER	8.569010523360875	VIPER	8.569010523360875	VIPER	8.569010523360875	VIPER	8.569010523360875	VIPER	8.569010523360875	VIPER	3.3643205702373504	VIPER	3.3643205702373504	VIPER	3.3643205702373504	VIPER	3.3643205702373504	VIPER	3.3643205702373504	VIPER	3.3643205702373504	VIPER	3.3643205702373504	VIPER	3.3643205702373504	VIPER
ESRRG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.2219059643543675	VIPER	4.2219059643543675	VIPER	4.2219059643543675	VIPER	4.2219059643543675	VIPER	4.2219059643543675	VIPER	4.2219059643543675	VIPER	4.2219059643543675	VIPER	4.2219059643543675	VIPER	2.5360812705637352	VIPER	2.5360812705637352	VIPER	2.5360812705637352	VIPER	2.5360812705637352	VIPER	2.5360812705637352	VIPER	2.5360812705637352	VIPER	2.5360812705637352	VIPER	2.5360812705637352	VIPER	4.65326661343326	VIPER	4.65326661343326	VIPER	4.65326661343326	VIPER	4.65326661343326	VIPER	4.65326661343326	VIPER	4.65326661343326	VIPER	4.65326661343326	VIPER	4.65326661343326	VIPER	2.5360812705637352	VIPER	2.5360812705637352	VIPER	2.5360812705637352	VIPER	2.5360812705637352	VIPER	2.5360812705637352	VIPER	2.5360812705637352	VIPER	2.5360812705637352	VIPER	2.5360812705637352	VIPER
HMGA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1862025299439347	VIPER	2.1862025299439347	VIPER	2.1862025299439347	VIPER	2.1862025299439347	VIPER	2.1862025299439347	VIPER	2.1862025299439347	VIPER	2.1862025299439347	VIPER	2.1862025299439347	VIPER	2.0749021519899538	VIPER	2.0749021519899538	VIPER	2.0749021519899538	VIPER	2.0749021519899538	VIPER	2.0749021519899538	VIPER	2.0749021519899538	VIPER	2.0749021519899538	VIPER	2.0749021519899538	VIPER	2.409571252576948	VIPER	2.409571252576948	VIPER	2.409571252576948	VIPER	2.409571252576948	VIPER	2.409571252576948	VIPER	2.409571252576948	VIPER	2.409571252576948	VIPER	2.409571252576948	VIPER	2.0749021519899538	VIPER	2.0749021519899538	VIPER	2.0749021519899538	VIPER	2.0749021519899538	VIPER	2.0749021519899538	VIPER	2.0749021519899538	VIPER	2.0749021519899538	VIPER	2.0749021519899538	VIPER
HOXA9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.895313842380629	VIPER	2.895313842380629	VIPER	2.895313842380629	VIPER	2.895313842380629	VIPER	2.895313842380629	VIPER	2.895313842380629	VIPER	2.895313842380629	VIPER	2.895313842380629	VIPER	2.3150004177168007	VIPER	2.3150004177168007	VIPER	2.3150004177168007	VIPER	2.3150004177168007	VIPER	2.3150004177168007	VIPER	2.3150004177168007	VIPER	2.3150004177168007	VIPER	2.3150004177168007	VIPER	3.191133898270338	VIPER	3.191133898270338	VIPER	3.191133898270338	VIPER	3.191133898270338	VIPER	3.191133898270338	VIPER	3.191133898270338	VIPER	3.191133898270338	VIPER	3.191133898270338	VIPER	2.3150004177168	VIPER	2.3150004177168	VIPER	2.3150004177168	VIPER	2.3150004177168	VIPER	2.3150004177168	VIPER	2.3150004177168	VIPER	2.3150004177168	VIPER	2.3150004177168	VIPER
KAT2B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.337658403522021	VIPER	4.337658403522021	VIPER	4.337658403522021	VIPER	4.337658403522021	VIPER	4.337658403522021	VIPER	4.337658403522021	VIPER	4.337658403522021	VIPER	4.337658403522021	VIPER	2.605613277073039	VIPER	2.605613277073039	VIPER	2.605613277073039	VIPER	2.605613277073039	VIPER	2.605613277073039	VIPER	2.605613277073039	VIPER	2.605613277073039	VIPER	2.605613277073039	VIPER	4.780845712813955	VIPER	4.780845712813955	VIPER	4.780845712813955	VIPER	4.780845712813955	VIPER	4.780845712813955	VIPER	4.780845712813955	VIPER	4.780845712813955	VIPER	4.780845712813955	VIPER	2.605613277073039	VIPER	2.605613277073039	VIPER	2.605613277073039	VIPER	2.605613277073039	VIPER	2.605613277073039	VIPER	2.605613277073039	VIPER	2.605613277073039	VIPER	2.605613277073039	VIPER
KDM5A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.696001261266721	VIPER	2.696001261266721	VIPER	2.696001261266721	VIPER	2.696001261266721	VIPER	2.696001261266721	VIPER	2.696001261266721	VIPER	2.696001261266721	VIPER	2.696001261266721	VIPER	2.25185176904144	VIPER	2.25185176904144	VIPER	2.25185176904144	VIPER	2.25185176904144	VIPER	2.25185176904144	VIPER	2.25185176904144	VIPER	2.25185176904144	VIPER	2.25185176904144	VIPER	2.9714571486778394	VIPER	2.9714571486778394	VIPER	2.9714571486778394	VIPER	2.9714571486778394	VIPER	2.9714571486778394	VIPER	2.9714571486778394	VIPER	2.9714571486778394	VIPER	2.9714571486778394	VIPER	2.25185176904144	VIPER	2.25185176904144	VIPER	2.25185176904144	VIPER	2.25185176904144	VIPER	2.25185176904144	VIPER	2.25185176904144	VIPER	2.25185176904144	VIPER	2.25185176904144	VIPER
