Atlas	Direct	PKN_filtering	Connect_all	Layer_types	Carnival_types	Steps_numbers	TopDown	Max_length1	Max_length1-2	Max_length1-3	Keep_only_connected	network_id	PKN_time	CARNIVAL_time	nodes	edges	n_components	clust_coeff	diameter	power_law_fit	longest_path_AMPK	longest_path_MTOR	longest_path_Perturbation	quantified_edges	significant_edges	carnival	computation_time	Precision	Recall	RMSE	normalized_time	norm_diam	nodes_norm	edges_norm	quant_ratio	nod_edg	combined_score2
FALSE	TRUE	FALSE	TRUE	two	vanilla	three_step	NA	NA	1;1	NA	NA	Network166	12.92	2.05	22	51	1	0.196	4	0.043	1	3	NA	14	14	vanilla_three_step	14.969999999999999	0.93	0.38	55.097316501933975	0.010637163991387947	0.16666666666666666	0.13580246913580246	0.06701708278580815	0.27450980392156865	0.43137254901960786	0.9284608024958401
FALSE	FALSE	FALSE	TRUE	two	vanilla	three_step	NA	NA	1;1	NA	NA	Network168	12.97	2.15	22	51	1	0.196	4	0.043	1	3	NA	14	14	vanilla_three_step	15.120000000000001	0.93	0.38	55.097316501933975	0.010743748800920895	0.16666666666666666	0.13580246913580246	0.06701708278580815	0.27450980392156865	0.43137254901960786	0.9284394855339335
TRUE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	2;4;TRUE	NA	Network2691	46.44	260.44	103	414	1	0.099	13	0.044	1	5	NA	77	50	vanilla_three_step	306.88	0.83	0.44	81.86201126828541	0.2180583089964685	0.5416666666666666	0.6358024691358025	0.5440210249671484	0.12077294685990338	0.24879227053140096	0.9281081449639914
TRUE	FALSE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	1;4;TRUE	NA	Network2595	20.3	119.58	92	331	1	0.104	15	0.057	1	6	NA	46	30	vanilla_two_step	139.88	0.81	0.38	86.60254037844386	0.09939388771645599	0.625	0.5679012345679012	0.43495400788436267	0.09063444108761329	0.27794561933534745	0.9279384430005154
TRUE	FALSE	FALSE	TRUE	two	vanilla	two_step	NA	NA	4;2	NA	NA	Network999	28.59	210.06	153	584	1	0.084	16	0.056	10	5	NA	89	55	vanilla_two_step	238.65	0.78	0.41	96.61123024094094	0.16957643196691607	0.6666666666666666	0.9444444444444444	0.7674113009198423	0.09417808219178082	0.261986301369863	0.9275070880358405
TRUE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	2;4;TRUE	NA	Network2695	54.56	273.2	101	377	1	0.101	13	0.062	1	7	NA	75	45	vanilla_three_step	327.76	0.81	0.5	85.77764413181463	0.23289491448345448	0.5416666666666666	0.6234567901234568	0.49540078843626806	0.11936339522546419	0.26790450928381965	0.9274360480493745
FALSE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	3;4;FALSE	NA	Network4052	70.86	202.29	111	313	1	0.069	14	0.056	9	6	NA	60	38	vanilla_three_step	273.15	0.77	0.5	88.53121247734053	0.1940909381594935	0.5833333333333334	0.6851851851851852	0.41130091984231276	0.12140575079872204	0.3546325878594249	0.927051354434129
TRUE	TRUE	TRUE	FALSE	two	vanilla	two_step	NA	NA	1;4	NA	NA	Network1401	32.12	158.14	86	294	1	0.083	14	0.08	5	5	NA	37	27	vanilla_two_step	190.26	0.84	0.47	89.33732643602472	0.1351921724115879	0.5833333333333334	0.5308641975308642	0.38633377135348224	0.09183673469387756	0.2925170068027211	0.927046599531288
FALSE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	3;4;FALSE	NA	Network4054	76.51	120.76	121	408	1	0.088	13	0.068	8	6	NA	72	43	vanilla_three_step	197.27	0.81	0.5	90.44411055573916	0.1401732358437609	0.5416666666666666	0.7469135802469136	0.5361366622864652	0.1053921568627451	0.2965686274509804	0.9264947645959537
FALSE	FALSE	FALSE	TRUE	two	inverse	NA	NA	NA	1;4	NA	NA	Network1384	28.01	415.7999999999999	104	200	1	0.096	20	0.063	0	5	20	25	15	inverse	443.8099999999999	0.72	0.38	107.08252269472672	0.31535602879210983	0.8333333333333334	0.6419753086419753	0.2628120893561104	0.075	0.52	0.9260954609082448
FALSE	TRUE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	3;3;TRUE	NA	Network2470	41.16	13.99	81	168	1	0.079	13	0.071	6	11	NA	30	20	vanilla_one_step	55.15	0.83	0.44	81.64965809277261	0.03918768163827958	0.5416666666666666	0.5	0.22076215505913271	0.11904761904761904	0.48214285714285715	0.926019606529487
FALSE	FALSE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	3;4;TRUE	NA	Network2756	37.95	38.92	88	209	1	0.062	14	0.063	10	8	NA	42	26	vanilla_two_step	76.87	0.79	0.44	91.7662935482247	0.05462116205865007	0.5833333333333334	0.5432098765432098	0.27463863337713534	0.12440191387559808	0.42105263157894735	0.9259433911927357
FALSE	FALSE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;3;FALSE	NA	Network3828	65.4	12.29	93	199	1	0.116	14	0.083	10	9	NA	36	22	vanilla_one_step	77.69	0.79	0.44	91.7662935482247	0.05520382568409684	0.5833333333333334	0.5740740740740741	0.2614980289093298	0.11055276381909548	0.46733668341708545	0.9259022834393951
FALSE	TRUE	FALSE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;4;FALSE	NA	Network4150	78	474	114	243	1	0.066	18	0.084	11	15	NA	34	22	vanilla_one_step	552	0.8	0.47	89.44271909999159	0.39223209908123896	0.75	0.7037037037037037	0.3193166885676741	0.09053497942386832	0.4691358024691358	0.9258210698956864
FALSE	TRUE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	4;2	NA	NA	Network1034	16.52	4.8	101	177	1	0.079	11	0.046	7	5	NA	34	25	vanilla_one_step	21.32	0.83	0.44	81.64965809277261	0.01514925426161597	0.4583333333333333	0.6234567901234568	0.2325886990801577	0.14124293785310735	0.5706214689265536	0.9252582847408971
FALSE	FALSE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	3;3;TRUE	NA	Network2436	36.29	19.81	79	168	1	0.104	15	0.083	8	9	NA	33	19	vanilla_two_step	56.099999999999994	0.81	0.38	86.60254037844386	0.03986271876532156	0.625	0.4876543209876543	0.22076215505913271	0.1130952380952381	0.47023809523809523	0.9250750752945548
FALSE	TRUE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	3;2	NA	NA	Network950	18.12	7.72	71	150	1	0.12	14	0.098	13	7	NA	29	18	vanilla_one_step	25.84	0.82	0.41	84.01680504168058	0.018361009855542055	0.5833333333333334	0.4382716049382716	0.19710906701708278	0.12	0.47333333333333333	0.9249944646955585
FALSE	FALSE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	4;2;FALSE	NA	Network3480	64.31	10.88	93	221	1	0.099	14	0.062	13	7	NA	44	27	vanilla_two_step	75.19	0.78	0.41	94.46486707295529	0.05342741219188108	0.5833333333333334	0.5740740740740741	0.290407358738502	0.12217194570135746	0.42081447963800905	0.9245671570789692
FALSE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	4;1;TRUE	NA	Network1874	34.81	5.23	77	154	1	0.072	12	0.036	10	7	NA	34	20	vanilla_two_step	40.040000000000006	0.82	0.41	76.26921701481068	0.028451038491327556	0.5	0.47530864197530864	0.202365308804205	0.12987012987012986	0.5	0.9242448572367995
TRUE	TRUE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	4;4;TRUE	NA	Network2837	81.28	259.88	126	504	1	0.084	18	0.08	2	8	NA	73	41	vanilla_two_step	341.15999999999997	0.78	0.41	87.52015640855413	0.24241649080173092	0.75	0.7777777777777778	0.6622864651773982	0.08134920634920635	0.25	0.9241913050142568
FALSE	FALSE	FALSE	FALSE	two	vanilla	three_step	NA	NA	2;4	NA	NA	Network1504	27.3	48.62	86	171	1	0.063	15	0.048	8	7	NA	26	15	vanilla_three_step	75.92	0.81	0.38	88.97565210026093	0.05394612493160809	0.625	0.5308641975308642	0.22470433639947437	0.08771929824561403	0.5029239766081871	0.9240704241364853
TRUE	FALSE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	1;4;FALSE	NA	Network3903	107.67	624.84	87	261	1	0.087	17	0.087	13	8	NA	60	43	vanilla_three_step	732.51	0.83	0.44	81.90912609881516	0.5204962588731854	0.7083333333333334	0.5370370370370371	0.34296977660972405	0.16475095785440613	0.3333333333333333	0.9239428938192329
TRUE	TRUE	FALSE	FALSE	three	vanilla	three_step	NA	NA	NA	2;4;FALSE	NA	Network3981	104.97	293.02	72	171	1	0.107	14	0.07	14	8	NA	35	24	vanilla_three_step	397.99	0.83	0.44	81.64965809277261	0.2827979223067795	0.5833333333333334	0.4444444444444444	0.22470433639947437	0.14035087719298245	0.42105263157894735	0.9237825208018022
FALSE	TRUE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	2;3	NA	NA	Network1186	19.8	8.7	69	164	1	0.142	13	0.104	10	11	NA	31	18	vanilla_one_step	28.5	0.83	0.44	81.64965809277261	0.02025111381125962	0.5416666666666666	0.42592592592592593	0.21550591327201052	0.10975609756097561	0.42073170731707316	0.9236611593515691
FALSE	FALSE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	3;2;FALSE	NA	Network3400	64.13	7.64	70	140	1	0.089	10	0.069	3	9	NA	36	21	vanilla_two_step	71.77	0.85	0.5	77.66112283504533	0.05099727853452993	0.4166666666666667	0.43209876543209874	0.18396846254927726	0.15	0.5	0.9236338776264275
TRUE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	4;4;TRUE	NA	Network2851	74.01	272.61	111	405	1	0.097	16	0.075	4	7	NA	87	57	vanilla_three_step	346.62	0.78	0.41	86.56646234496333	0.24629617786873018	0.6666666666666666	0.6851851851851852	0.5321944809461235	0.14074074074074075	0.2740740740740741	0.9229444681299576
FALSE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	2;1;TRUE	NA	Network1730	13.47	2.33	34	66	1	0.104	7	0.084	1	4	NA	22	16	vanilla_three_step	15.8	0.94	0.44	50.77524002897475	0.011226933270803579	0.2916666666666667	0.20987654320987653	0.08672798948751642	0.24242424242424243	0.5151515151515151	0.9228000678912939
FALSE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	2;1;TRUE	NA	Network1732	13.75	2.5	34	66	1	0.104	7	0.084	1	4	NA	22	16	vanilla_three_step	16.25	0.94	0.44	50.77524002897475	0.011546687699402414	0.2916666666666667	0.20987654320987653	0.08672798948751642	0.24242424242424243	0.5151515151515151	0.9227361170055741
FALSE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	2;1;TRUE	NA	Network1734	14.69	2.54	34	66	1	0.104	7	0.084	1	4	NA	22	16	vanilla_three_step	17.23	0.94	0.44	50.77524002897475	0.012243041788350992	0.2916666666666667	0.20987654320987653	0.08672798948751642	0.24242424242424243	0.5151515151515151	0.9225968461877844
FALSE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	2;1;TRUE	NA	Network1736	14.93	2.52	34	66	1	0.104	7	0.084	1	4	NA	22	16	vanilla_three_step	17.45	0.94	0.44	50.77524002897475	0.012399366175665977	0.2916666666666667	0.20987654320987653	0.08672798948751642	0.24242424242424243	0.5151515151515151	0.9225655813103214
FALSE	TRUE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	3;4;TRUE	NA	Network2766	43.21	20.87	92	187	1	0.053	14	0.047	6	8	NA	33	17	vanilla_two_step	64.08	0.82	0.41	84.25888704240579	0.04553303063247426	0.5833333333333334	0.5679012345679012	0.2457293035479632	0.09090909090909091	0.4919786096256685	0.9225146059947172
FALSE	FALSE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	4;1;FALSE	NA	Network3156	51.65	6.04	77	171	1	0.091	14	0.08	10	7	NA	35	20	vanilla_two_step	57.69	0.82	0.41	75.54945789504578	0.04099251774637079	0.5833333333333334	0.47530864197530864	0.22470433639947437	0.11695906432748537	0.4502923976608187	0.9224476952811352
TRUE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	4;3;FALSE	NA	Network3815	102.58	263.6	116	420	1	0.087	16	0.076	4	7	NA	100	66	vanilla_three_step	366.18	0.78	0.41	86.03132504436329	0.2601948370318262	0.6666666666666666	0.7160493827160493	0.5519053876478318	0.15714285714285714	0.2761904761904762	0.9223657944983966
FALSE	TRUE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	2;3	NA	NA	Network1190	22.67	12.71	70	165	1	0.14	13	0.103	10	11	NA	31	18	vanilla_one_step	35.38	0.83	0.44	81.64965809277261	0.025139803741837382	0.5416666666666666	0.43209876543209874	0.21681997371879105	0.10909090909090909	0.42424242424242425	0.9223508271304205
TRUE	TRUE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	3;2;TRUE	NA	Network2125	67.1	18.78	88	223	1	0.078	15	0.075	14	7	NA	35	28	vanilla_two_step	85.88	0.81	0.38	87.5	0.06102335628459565	0.625	0.5432098765432098	0.29303547963206306	0.12556053811659193	0.39461883408071746	0.9220755978013767
FALSE	TRUE	FALSE	FALSE	two	vanilla	one_step	FALSE	NA	3;4	NA	NA	Network1598	26.44	56.16	98	197	1	0.075	17	0.091	9	9	NA	22	15	vanilla_one_step	82.6	0.75	0.44	94.25497334358543	0.05869270178280858	0.7083333333333334	0.6049382716049383	0.2588699080157687	0.07614213197969544	0.49746192893401014	0.9219991922999529
FALSE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	4;1;FALSE	NA	Network3154	51.53	5.37	77	154	1	0.072	12	0.036	10	7	NA	34	20	vanilla_two_step	56.9	0.82	0.41	76.26921701481068	0.04043117108283061	0.5	0.47530864197530864	0.202365308804205	0.12987012987012986	0.5	0.9218488307184989
FALSE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	1;2;FALSE	NA	Network3234	57.48	5.16	59	104	1	0.103	12	0.088	12	3	NA	24	15	vanilla_two_step	62.64	0.88	0.41	72.76068751089988	0.04450981646095799	0.5	0.36419753086419754	0.1366622864651774	0.14423076923076922	0.5673076923076923	0.9217134213231931
FALSE	TRUE	FALSE	TRUE	three	inverse	NA	NA	NA	NA	3;4;FALSE	NA	Network4022	77.4	419.4	110	196	1	0.06	20	0.058	0	3	19	37	21	inverse	496.79999999999995	0.75	0.35	100.71742649611338	0.353008889173115	0.8333333333333334	0.6790123456790124	0.2575558475689882	0.10714285714285714	0.5612244897959183	0.9216363174034724
FALSE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	1;3;TRUE	NA	Network2290	9.09	9.05	55	139	1	0.124	11	0.084	6	6	NA	31	20	vanilla_three_step	18.14	0.88	0.41	72.87803974919983	0.012889656299517526	0.4583333333333333	0.3395061728395062	0.18265440210249673	0.14388489208633093	0.39568345323741005	0.9215311814499285
TRUE	FALSE	FALSE	FALSE	three	vanilla	two_step	NA	NA	NA	2;3;FALSE	NA	Network3647	101.67	33.62	89	254	1	0.081	13	0.035	12	6	NA	38	25	vanilla_two_step	135.29	0.82	0.41	84.53669204591456	0.096132392544747855	0.5416666666666666	0.5493827160493827	0.33377135348226017	0.0984251968503937	0.35039370078740156	0.9213194532495806
TRUE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	2;3;TRUE	NA	Network2369	43.42	187.49	94	320	1	0.082	14	0.053	2	6	NA	63	38	vanilla_three_step	230.91000000000003	0.79	0.44	86.0096553807388	0.16407665579501612	0.5833333333333334	0.5802469135802469	0.4204993429697766	0.11875	0.29375	0.9212263355076634
FALSE	TRUE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;2;FALSE	NA	Network3506	57.67	6.87	78	173	1	0.117	13	0.069	11	8	NA	32	19	vanilla_one_step	64.54	0.79	0.44	91.7662935482247	0.045859890715041964	0.5416666666666666	0.48148148148148145	0.22733245729303547	0.10982658959537572	0.4508670520231214	0.9210746499880127
FALSE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	3;3;TRUE	NA	Network2452	36.77	27.08	83	193	1	0.118	13	0.077	8	9	NA	37	24	vanilla_three_step	63.85	0.82	0.41	84.79116984486139	0.04536960059119041	0.5416666666666666	0.5123456790123457	0.2536136662286465	0.12435233160621761	0.43005181347150256	0.9209355790182039
FALSE	TRUE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	1;2;FALSE	NA	Network3238	62.15	5.99	59	104	1	0.103	12	0.088	12	3	NA	24	15	vanilla_two_step	68.14	0.88	0.41	72.76068751089988	0.04841792614383265	0.5	0.36419753086419754	0.1366622864651774	0.14423076923076922	0.5673076923076923	0.9209317993866182
FALSE	FALSE	FALSE	TRUE	three	inverse	NA	NA	NA	NA	3;4;FALSE	NA	Network4024	83.39999999999999	444.6	116	220	1	0.083	20	0.06	0	5	20	34	21	inverse	528	0.72	0.38	106.23244953089116	0.3751785295559677	0.8333333333333334	0.7160493827160493	0.2890932982917214	0.09545454545454546	0.5272727272727272	0.920858233482746
FALSE	TRUE	TRUE	TRUE	three	inverse	NA	NA	NA	NA	3;3;FALSE	NA	Network3698	63.6	129.60000000000002	86	155	1	0.102	18	0.039	3	3	18	29	19	inverse	193.20000000000002	0.71	0.29	106.90449676496976	0.13728123467843364	0.75	0.5308641975308642	0.20367936925098554	0.12258064516129032	0.5548387096774193	0.9208340756449584
FALSE	TRUE	TRUE	TRUE	two	vanilla	one_step	FALSE	NA	1;4	NA	NA	Network1426	22.89	81	72	174	1	0.134	13	0.072	10	11	NA	28	19	vanilla_one_step	103.89	0.76	0.47	88.64052604279183	0.07382063908251796	0.5416666666666666	0.4444444444444444	0.22864651773981604	0.10919540229885058	0.41379310344827586	0.9206669066662551
FALSE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	2;3;TRUE	NA	Network2374	20.12	13.14	62	162	1	0.11	10	0.066	6	5	NA	36	22	vanilla_three_step	33.260000000000005	0.88	0.44	70.7020836879796	0.023633405100438425	0.4166666666666667	0.38271604938271603	0.21287779237844942	0.13580246913580246	0.38271604938271603	0.9205078868811469
FALSE	FALSE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;3;TRUE	NA	Network2548	43.01	15.12	89	202	1	0.124	14	0.087	9	8	NA	33	19	vanilla_one_step	58.129999999999995	0.79	0.44	91.7662935482247	0.04130516652100076	0.5833333333333334	0.5493827160493827	0.26544021024967146	0.09405940594059406	0.4405940594059406	0.9204353363327638
FALSE	TRUE	TRUE	TRUE	three	vanilla	one_step	FALSE	NA	NA	4;2;TRUE	NA	Network2226	38.06	7.87	76	170	1	0.122	13	0.073	11	8	NA	31	18	vanilla_one_step	45.93	0.79	0.44	91.7662935482247	0.03263626867898787	0.5416666666666666	0.4691358024691358	0.2233902759526938	0.10588235294117647	0.4470588235294118	0.9202472560681239
FALSE	TRUE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	4;4;FALSE	NA	Network4158	78	16.22	94	182	1	0.062	15	0.069	12	12	NA	30	16	vanilla_one_step	94.22	0.82	0.41	84.01680504168058	0.06694947169462742	0.625	0.5802469135802469	0.23915900131406045	0.08791208791208792	0.5164835164835165	0.9200661496171184
FALSE	FALSE	FALSE	TRUE	two	vanilla	one_step	FALSE	NA	3;2	NA	NA	Network952	19.01	6.58	75	129	1	0.068	10	0.068	9	3	NA	26	19	vanilla_one_step	25.590000000000003	0.85	0.5	77.45966692414834	0.018183368506320484	0.4166666666666667	0.46296296296296297	0.16951379763469118	0.14728682170542637	0.5813953488372093	0.9193400704847825
FALSE	FALSE	FALSE	TRUE	three	inverse	NA	NA	NA	NA	1;4;FALSE	NA	Network3864	81	342	112	215	1	0.085	20	0.074	0	5	20	32	19	inverse	423	0.72	0.38	107.08252269472672	0.30056916288290597	0.8333333333333334	0.691358024691358	0.28252299605781866	0.08837209302325581	0.5209302325581395	0.9192388806017135
FALSE	FALSE	FALSE	TRUE	three	inverse	NA	NA	NA	NA	2;4;FALSE	NA	Network3944	81	343.2	112	215	1	0.085	20	0.074	0	5	20	32	19	inverse	424.2	0.72	0.38	107.08252269472672	0.3014218413591695	0.8333333333333334	0.691358024691358	0.28252299605781866	0.08837209302325581	0.5209302325581395	0.9190683449064608
TRUE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	3;2;TRUE	NA	Network2113	60.87	110.14	99	334	1	0.093	13	0.049	1	6	NA	57	40	vanilla_two_step	171.01	0.82	0.41	84.01680504168058	0.12151378852152658	0.5416666666666666	0.6111111111111112	0.43889618922470436	0.11976047904191617	0.2964071856287425	0.9189108151499861
FALSE	FALSE	FALSE	TRUE	two	vanilla	three_step	NA	NA	3;4	NA	NA	Network1576	28.17	373.04	112	290	1	0.07	17	0.079	10	6	NA	59	41	vanilla_three_step	401.21000000000004	0.75	0.44	92.18939162708163	0.2850859428847534	0.7083333333333334	0.691358024691358	0.38107752956636004	0.1413793103448276	0.38620689655172413	0.9188391332621296
FALSE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	3;1;TRUE	NA	Network1814	31.98	4.93	61	129	1	0.083	8	0.041	6	6	NA	35	25	vanilla_three_step	36.91	0.88	0.44	69.54567784693411	0.026226968799073422	0.3333333333333333	0.3765432098765432	0.16951379763469118	0.1937984496124031	0.4728682170542636	0.9188204977130535
FALSE	TRUE	TRUE	FALSE	two	vanilla	two_step	NA	NA	2;4	NA	NA	Network1482	22.55	19	75	144	1	0.066	17	0.085	10	10	NA	28	15	vanilla_two_step	41.55	0.76	0.38	97.182531580755	0.029523992240625865	0.7083333333333334	0.46296296296296297	0.18922470433639949	0.10416666666666667	0.5208333333333334	0.9183452015518748
TRUE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	2;4;FALSE	NA	Network3953	96.08	626.43	88	200	1	0.057	18	0.065	16	10	NA	53	35	vanilla_two_step	722.51	0.78	0.41	94.28090415820634	0.5133906049043224	0.75	0.5432098765432098	0.2628120893561104	0.175	0.44	0.9183218790191356
FALSE	FALSE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	1;3;FALSE	NA	Network3600	72.6	6.97	56	109	1	0.067	14	0.071	8	8	NA	20	11	vanilla_one_step	79.57	0.87	0.38	73.02967433402215	0.056539688630243085	0.5833333333333334	0.345679012345679	0.14323258869908015	0.10091743119266056	0.5137614678899083	0.9183174445369485
FALSE	TRUE	TRUE	TRUE	two	vanilla	three_step	NA	NA	4;2	NA	NA	Network1010	18.45	27.44	109	275	1	0.092	16	0.072	7	8	NA	45	26	vanilla_three_step	45.89	0.76	0.38	98.35244081556434	0.03260784606311242	0.6666666666666666	0.6728395061728395	0.36136662286465177	0.09454545454545454	0.39636363636363636	0.9180844913934383
TRUE	FALSE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	3;2;TRUE	NA	Network2119	69.82	65.18	97	319	1	0.101	12	0.041	1	6	NA	58	40	vanilla_two_step	135	0.82	0.41	84.01680504168058	0.09592632857965083	0.5	0.5987654320987654	0.4191852825229961	0.12539184952978055	0.30407523510971785	0.9180106590489601
TRUE	TRUE	FALSE	TRUE	three	vanilla	two_step	NA	NA	NA	4;2;FALSE	NA	Network3477	88.73	123.82	121	443	1	0.085	16	0.069	15	8	NA	62	41	vanilla_two_step	212.55	0.78	0.41	89.07511741900696	0.1510306751081836	0.6666666666666666	0.7469135802469136	0.5821287779237845	0.09255079006772009	0.27313769751693	0.9179025933455567
TRUE	FALSE	TRUE	FALSE	two	vanilla	three_step	NA	NA	1;4	NA	NA	Network1419	33.03	96.29	86	235	1	0.068	17	0.098	11	10	NA	35	24	vanilla_three_step	129.32	0.78	0.41	94.28090415820634	0.09189031712533663	0.7083333333333334	0.5308641975308642	0.3088042049934297	0.10212765957446808	0.3659574468085106	0.9178524330288333
FALSE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	3;1;TRUE	NA	Network1816	32.59	6.18	66	128	1	0.097	8	0.073	5	6	NA	31	22	vanilla_three_step	38.77	0.89	0.5	67.75428602571058	0.02754862043728195	0.3333333333333333	0.4074074074074074	0.16819973718791065	0.171875	0.515625	0.9175944425792103
FALSE	TRUE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	2;1;FALSE	NA	Network3010	50.82	2.5	34	66	1	0.104	7	0.084	1	4	NA	22	16	vanilla_three_step	53.32	0.94	0.44	50.77524002897475	0.037887346961977646	0.2916666666666667	0.20987654320987653	0.08672798948751642	0.24242424242424243	0.5151515151515151	0.917467985153059
FALSE	FALSE	TRUE	TRUE	three	vanilla	three_step	NA	NA	NA	2;1;FALSE	NA	Network3012	51.09	2.61	34	66	1	0.104	7	0.084	1	4	NA	22	16	vanilla_three_step	53.7	0.94	0.44	50.77524002897475	0.038157361812794444	0.2916666666666667	0.20987654320987653	0.08672798948751642	0.24242424242424243	0.5151515151515151	0.9174139821828957
FALSE	TRUE	TRUE	TRUE	three	vanilla	two_step	NA	NA	NA	4;3;FALSE	NA	Network3794	63.5	18.86	108	292	1	0.103	16	0.077	8	8	NA	50	27	vanilla_two_step	82.36	0.74	0.41	102.59783520851542	0.05852216608755587	0.6666666666666666	0.6666666666666666	0.38370565045992117	0.09246575342465753	0.3698630136986301	0.9173617768281509
FALSE	FALSE	FALSE	FALSE	three	vanilla	one_step	FALSE	NA	NA	3;2;TRUE	NA	Network2160	37.07	10.89	75	145	1	0.074	13	0.094	13	6	NA	24	16	vanilla_one_step	47.96	0.84	0.47	80.98407900712077	0.03407871643466707	0.5416666666666666	0.46296296296296297	0.19053876478318002	0.1103448275862069	0.5172413793103449	0.9171900038395033
TRUE	TRUE	FALSE	FALSE	two	vanilla	two_step	NA	NA	3;4	NA	NA	Network1565	38.24	84.8	118	272	1	0.045	16	0.075	8	7	NA	49	32	vanilla_two_step	123.03999999999999	0.81	0.38	86.60254037844386	0.08742796643289065	0.6666666666666666	0.7283950617283951	0.35742444152431013	0.11764705882352941	0.4338235294117647	0.9171712694585198
TRUE	FALSE	TRUE	TRUE	one	vanilla	three_step	NA	3	NA	NA	NA	Network371	4	29.73	99	276	1	0.105	14	0.077	8	7	NA	48	33	vanilla_three_step	33.730000000000004	0.78	0.41	95.92387027684448	0.023967370836974984	0.5833333333333334	0.6111111111111112	0.36268068331143233	0.11956521739130435	0.358695652173913	0.9171558011949238
FALSE	TRUE	TRUE	FALSE	two	vanilla	three_step	NA	NA	4;2	NA	NA	Network1018	16.37	10.25	105	204	1	0.071	12	0.078	5	6	NA	43	32	vanilla_three_step	26.62	0.83	0.44	83.97898032128319	0.01891525086511337	0.5	0.6481481481481481	0.2680683311432326	0.1568627450980392	0.5147058823529411	0.9171483223759969
FALSE	TRUE	TRUE	FALSE	two	vanilla	one_step	FALSE	NA	2;4	NA	NA	Network1514	22.75	14.94	67	136	1	0.112	14	0.068	8	11	NA	17	13	vanilla_one_step	37.69	0.78	0.41	94.28090415820634	0.026781209808644738	0.5833333333333334	0.41358024691358025	0.17871222076215507	0.09558823529411764	0.49264705882352944	0.9171045423519967
FALSE	TRUE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	2;1;FALSE	NA	Network3014	54.1	2.56	34	66	1	0.104	7	0.084	1	4	NA	22	16	vanilla_three_step	56.660000000000004	0.94	0.44	50.77524002897475	0.0402606353875779	0.2916666666666667	0.20987654320987653	0.08672798948751642	0.24242424242424243	0.5151515151515151	0.9169933274679389
FALSE	FALSE	FALSE	TRUE	three	vanilla	three_step	NA	NA	NA	2;1;FALSE	NA	Network3016	55.46	2.85	34	66	1	0.104	7	0.084	1	4	NA	22	16	vanilla_three_step	58.31	0.94	0.44	50.77524002897475	0.0414330682924403	0.2916666666666667	0.20987654320987653	0.08672798948751642	0.24242424242424243	0.5151515151515151	0.9167588408869665
